id,area,type,cell,safe,spk_youngest,reg_voter,gender,rwdirusa,rwdiril,rwdirlocal,qlife,prim14_party,prim14_rep_gov,prim14_rep_gov_other,gov14_quin_raun,gov14_quin_raun_other,gov14_quin_brady,gov14_quin_brady_other,gov14_quin_dill,gov14_quin_dill_other,gov14_quin_ruth,gov14_quin_ruth_other,fix_deficit_il,tax_inc_temp,tax_temp_inc2,cuts_K12,cuts_he,cuts_cops,cuts_parks,cuts_poor,cuts_dis,pen_cuts,tax_sales,tax_services,gamble_exp,tax_ret_inc,tax_ret_inc50k,pen_refbill,term_lim,term_leader,term_resp,term_expert,term_fresh,term_lobby,crpt_city_com,crpt_county_com,crpt_city_impact,crpt_state_com,crpt_st_impact,crpt_fed_com,crpt_fed_impact,gun_own,schoolgrd,schoolgrd_tax,gun_conceal_expt,gun_conceal_safe,local_ce,national_ce,news_accurate,say_from,say_from_other,q46_a1,q46_a2,q46_a3,q46_a4,q46_a5,q46_a6,q46_a7,q46_a8,q46_a9,q46_a10,q46_a11,q46_a12,q46,hc_medicaid,hc_ins_quality,hc_ins_cost,hc_get_ins,hc_delayed,hc_condition,abort_leg,lg_rights,education,ideology,party_aff1,employ_time,employ_type,retired_type,relig_att_often,relig_type,religion,born_again,zip,age,birth_yr,rac_eth1,rac_eth_other,hhinc1,news_loc_tv,news_nat_np,news_npr,news_radio,news_msnbc,news_fox,news_cnn,news_bbc,news_huffpo,news_comedy,news_social,news_oth_dum,news_oth_word,news_no_contact,Generation,hhinc,party_aff,rac_eth
031358,3,1, , ,1,1,1,2,2,1,3,1,3, ,1, ,1, ,1, ,1, ,2,2,4,2,1,2,1,2,2,1,2,2,1,1, ,1,1,1,1,2,1,1,3,3,3,4,4,4,4,2,1,1,2,2,4,4,1,88,THE FAVORABLE PART OF THE STATE,10,7,11,5,1,6,2, , , , , , ,2,3, , ,2, ,2,3,2,2,3,3, ,4,5, ,2, ,60950,10,1946,1, ,9,1,1,0,0,1,1,1,0,0,1,1,0, ,0,1,9,3,1
032292,3,1, , ,1,1,2,2,1,1,1,3, , ,8,NEITHER,8,NEITHER,8,NEITHER,8,NEITHER,5,2,9,2,1,2,2,2,2,2,1,1,2,3, ,2,1,9,3,4,2,4,2,2,2,3,2,4,3,1,1,2,2,2,1,3,4,6, ,7,6,1, , , , , , , , , , ,2,3, , ,2, ,2,2,2,2,3,3, ,1,1,1, ,1,62351,12,1936,1, ,1,1,0,0,0,0,1,1,0,0,0,0,0, ,0,1,1,3,1
034031,3,1, , ,1,1,1,2,2,1,1,1,10, ,1, ,1, ,1, ,1, ,2,2,9,2,3,2,1,2,2,1,1,2,2,3, ,3,1,1,9,4,1,4,3,3,1,4,4,4,4,1,9, ,2,1,3,3,2,11, ,5,7,6,3,1, , , , , , , , ,2,3, , ,2, ,3,2,3,3,3,2,2, ,1,1, ,1,62859,10,1947,1, ,2,1,0,1,0,1,1,1,0,0,0,0,0, ,0,2,1,3,1
035074,3,1, , ,1,1,2,2,2,1,2,1,10, ,1, ,9, ,8,NEITHER ONE,1, ,3,1, ,2,1,2,1,2,2,2,2,2,2,2,1,3,1,1,1,4,2,9,1,2,2,4,4,4,4,2,2, ,1,8,2,1,3,88,STARVED ROCK AREA,6,7,8, , , , , , , , , , ,1,2,1, ,1,3,2,2,4,3,3,3, ,3,2,1, ,2,61301,11,1942,1, ,4,0,0,0,0,0,1,1,1,0,0,0,0, ,0,1,2,3,1
033252,2,1, , ,1,1,1,1,2,1,4,2, , ,9, ,9, ,9, ,9, ,1,2,2,2,1,2,1,2,2,1,1,1,2,2,2,3,1,1,2,3,1,4,4,4,2,3,3,3,3,2,1,1,2,1,3,3,3,5, ,8,7,4,3,11,10,6,1,5, , , , ,2,3, , ,1,1,2,2,3,2,1,4, , ,3,1, ,2,60438,4,1978,1, ,1,1,0,1,1,1,1,1,1,0,1,1,0, ,0,3,1,1,1
035086,2,1, , ,1,1,2,2,2,1,3,9, , ,1, ,1, ,9, ,9, ,3,2,4,2,1,2,2,1,2,2,1,1,1,1, ,9,1,1,2,3,2,3,2,2,2,4,3,4,4,1,1,1,1,8,3,3,2,5, ,1,11,8,2,10,5,6,4,3, , , , ,2,3, , ,2, ,1,1,4,3,2,1,3, ,5, ,3, ,60156,12,1935,1, ,4,1,1,1,1,1,1,0,1,0,1,1,0, ,0,1,2,2,1
028464,2,1, , ,1,1,2,2,2,1,3,1,4, ,1, ,1, ,1, ,1, ,3,1, ,2,2,1,3,2,2,1,1,1,1,2,1,4,1,1,1,4,2,2,2,4,2,3,2,3,1,2,1,1,1,2,3,3,2,88,COUNTY OF CROOK AND STATE OF ILL,3,10,6,1,2,7,5,8,4, , , , ,2,3, , ,2, ,1,1,6,3,2,3, ,3,4, ,2, ,60053,99,0,1, ,9,1,1,1,1,1,1,1,1,0,1,0,0, ,0,0,9,2,1
030027,2,1, , ,1,1,1,2,2,2,2,3, , ,1, ,1, ,1, ,1, ,2,2,4,1,1,1,2,1,2,1,2,2,1,1, ,2,1,1,1,4,2,4,4,4,4,4,4,4,4,2,2, ,1,2,4,4,3,1, ,1,4,2,11,10, , , , , , , , ,2,3, , ,2, ,2,1,5,2,3,1,4, ,4, ,1,2,60618,5,1970,1, ,7,1,1,0,1,0,0,0,0,0,1,1,0, ,0,3,4,3,1
030943,3,1, , ,1,1,1,2,3,1,1,3, , ,3, ,3, ,3, ,3, ,2,2,4,2,2,2,2,1,2,1,2,2,1,2,3,1,2,3,1,1,1,1,1,4,3,4,4,4,4,9,2, ,1,8,3,3,2,88,WEST CENTRAL,3,4,1,8,5, , , , , , , , ,2,3, , ,2, ,3,3,6,2,2,1,9, ,1,1, ,2,61529,7,1960,1, ,6,1,0,1,1,1,0,0,1,0,0,0,0, ,0,2,3,2,1
033443,1,1, , ,1,1,2,2,2,2,1,2, , ,3, ,3, ,3, ,3, ,2,1, ,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,4,4,2,3,4,4,3,4,3,4,3,2,2, ,1,2,3,4,2,1, ,11,2,5,9,1,7,6, , , , , , ,2,3, , ,2, ,2,1,5,1,1,1,4, ,5, ,2, ,60610,8,1957,1, ,5,1,1,0,0,1,1,1,0,1,0,1,0, ,0,2,2,1,1
035801,1,1, , ,1,1,2,2,2,1,2,2, , ,3, ,3, ,3, ,3, ,3,1, ,2,2,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,2,4,4,2,4,2,2,1,2,1,1,1,2,4,3,4,1, ,11,9,1,2,10, , , , , , , , ,2,2,2, ,1,4,2,1,6,1,1,1,2, ,4, ,2, ,60611,6,1967,1, ,5,1,1,0,0,0,0,0,0,1,1,1,0, ,0,3,2,1,1
029336,1,1, , ,1,1,2,2,2,2,2,2, , ,3, ,3, ,3, ,3, ,3,1, ,2,2,2,1,2,2,2,2,1,1,2,1,1,1,2,1,2,4,3,4,3,2,3,1,9,2,2,1,1,1,2,2,2,4,1, ,6,2,11,5,1, , , , , , , , ,2,3, , ,2, ,2,1,2,2,1,3, ,1,4, ,1,2,60614,10,1944,1, ,1,1,1,0,0,1,1,0,0,0,0,1,0, ,0,1,1,1,1
031361,1,1, , ,1,1,1,2,2,2,3,1,1, ,1, ,1, ,1, ,1, ,2,2,4,2,1,1,1,1,2,1,2,2,1,2,2,1,1,1,1,4,1,4,4,4,4,4,4,4,4,1,1,1,2,1,4,4,2,1, ,2,11,9,8,7,1, , , , , , , ,2,2,1, ,2, ,2,2,5,2,2,1,4, ,4, ,1,2,60661,1,1989,5, ,7,1,1,0,0,0,0,1,1,1,0,1,0, ,0,4,4,2,3
032522,1,1, , ,1,1,1,2,2,2,2,2, , ,3, ,3, ,3, ,3, ,1,1, ,2,2,1,2,2,2,1,2,1,2,2,1,2,1,1,1,4,1,2,3,2,3,3,2,4,2,2,2, ,2,1,4,3,2,1, ,11,1,4,3,5,7,9, , , , , , ,2,3, , ,2, ,1,2,6,1,1,1,9, ,1,1, ,1,60607,5,1970,2, ,6,1,0,1,1,1,0,1,0,1,0,1,0, ,0,3,3,1,2
033065,1,1, , ,1,1,1,1,2,2,1,3, , ,3, ,3, ,9, ,3, ,2,1, ,2,2,2,2,1,2,1,2,2,2,2,1,1,1,1,1,4,1,4,4,4,2,4,2,4,1,2,1,2,2,2,4,4,3,1, ,9,8,2,10,1,3,7, , , , , , ,2,3, , ,2, ,1,1,6,1,1,1,1, ,3,1, ,2,60654,6,1964,1, ,7,1,1,1,0,0,0,1,1,1,1,0,0, ,0,2,4,1,1
034734,1,1, , ,1,1,1,1,3,3,2,2, , ,3, ,3, ,3, ,3, ,1,1, ,2,1,2,2,2,2,2,1,1,2,1, ,4,2,2,1,1,2,3,3,3,4,2,2,3,2,2,2, ,1,2,2,2,3,1, ,5,8,7,2,3,1,4, , , , , , ,2,3, , ,2, ,2,2,4,1,1,3, ,3,1,1, ,1,60661,13,1927,2, ,4,1,1,1,1,1,0,1,1,0,0,0,0, ,0,1,2,1,2
029587,3,1, , ,1,1,1,1,1,1,3,2, , ,3, ,2, ,3, ,3, ,3,2,3,2,2,2,2,1,2,2,2,1,2,1, ,2,1,1,2,4,1,1,3,3,2,3,2,3,3,2,2, ,2,2,2,2,3,6, ,6, , , , , , , , , , , , ,2,3, , ,2, ,2,2,3,2,1,1,1, ,3,1, ,1,61614,3,1983,2, ,4,0,0,0,0,0,1,0,0,0,0,0,0, ,0,3,2,1,2
032186,3,1, , ,1,1,1,1,2,1,3,1,7, ,1, ,1, ,1, ,1, ,2,2,4,2,1,2,3,2,2,3,2,2,1,2,1,3,1,2,1,3,1,3,1,2,1,4,4,3,2,1,2, ,1,1,4,3,3,4, ,4, , , , , , , , , , , , ,2,3, , ,2, ,3,2,4,2,3,1,1, ,1,1, ,2,60901,1,1989,1, ,2,0,0,0,1,0,0,0,0,0,0,0,0, ,0,4,1,3,1
029297,2,1, , ,1,1,2,2,2,1,3,2, , ,3, ,3, ,3, ,3, ,3,1, ,2,2,2,2,2,2,2,2,1,1,1, ,3,1,1,2,4,2,3,3,3,2,4,2,9,2,1,1,1,2,2,3,3,2,1, ,7,2,8,1,3,5,11,6,9,4, , , ,1,3, , ,2, ,1,2,2,2,1,4, , ,3,1, ,2,60417,4,1975,2, ,3,1,1,1,1,1,1,1,1,1,0,1,0, ,0,3,1,1,2
031639,2,1, , ,1,1,1,1,2,2,2,3, , ,9, ,9, ,9, ,9, ,2,2,2,2,2,1,2,2,2,2,2,1,1,2,1,4,1,1,1,3,1,1,4,4,4,2,3,9,9,9,1,1,9,2,3,3,2,1, ,8,11,7,2,1,10,6,5, , , , , ,2,3, , ,2, ,2,4,3,1,1,1,1, ,3,1, ,2,60163,9,1951,2, ,9,1,1,0,0,1,1,1,1,0,1,1,0, ,0,2,9,1,2
033301,2,1, , ,1,1,1,1,2,1,4,2, , ,3, ,3, ,9, ,3, ,3,2,4,2,1,2,2,2,2,2,2,1,2,2,1,4,1,1,3,3,1,3,9,2,2,3,2,3,1,2,1,9,2,2,3,3,3,88,LAKE COUNTY,8,1,2,11, , , , , , , , , ,2,3, , ,1,2,1,1,4,2,1,3, ,3,3,1, ,2,60099,9,1953,2, ,9,1,1,0,0,0,0,0,1,0,0,1,0, ,0,2,9,1,2
034488,2,1, , ,1,1,1,2,3,1,2,9, , ,9, ,3, ,9, ,9, ,4,2,2,2,2,1,2,2,2,2,2,2,1,1, ,2,1,2,2,2,1,2,4,9,1,9,2,4,2,2,1,1,1,8,1,2,2,1, ,99, , , , , , , , , , , , ,9,3, , ,2, ,1,1,3,9,9,2,9, ,5, ,3, ,60187,1,1993,6,WHITE/BLACK/NATIVE AMERICAN,9,0,0,0,0,0,0,0,0,0,0,0,0, ,1,4,9,9,3
028469,3,1, , ,1,1,1,2,2,1,3,1,10, ,1, ,3, ,1, ,3, ,2,1, ,2,2,2,2,2,2,1,2,2,2,2,1,2,1,1,2,4,1,2,3,2,2,3,3,3,3,1,1,1,1,8,3,3,2,10, ,10,5,1,3,7,4,6, , , , , , ,2,3, , ,2, ,2,2,6,3,3,1,1, ,1,1, ,2,62305,9,1951,1, ,4,1,0,1,1,1,1,1,0,0,1,0,0, ,0,2,2,3,1
029324,3,1, , ,1,1,1,2,2,1,2,2, , ,4, ,3, ,3, ,3, ,3,1, ,2,1,2,1,1,2,1,1,2,2,2,2,1,1,1,1,4,1,1,3,3,2,4,2,3,2,9,2, ,1,2,1,9,3,6, ,1,8,7,10, , , , , , , , , ,2,3, , ,2, ,2,2,2,2,1,3, ,1,2,1, ,1,61520,13,1931,1, ,2,1,0,0,0,0,0,1,1,0,1,0,0, ,0,1,1,1,1
032623,3,1, , ,1,1,1,2,2,1,2,9, , ,9, ,9, ,9, ,9, ,2,2,4,1,2,2,2,2,2,3,2,2,2,2,2,9,1,1,9,4,2,1,2,1,2,3,4,3,4,1,9, ,1,9,2,2,2,8, ,4,1,5,3,7,8, , , , , , , ,9,2,1, ,2, ,4,3,2,3,1,3, ,4,4, ,1,2,99999,13,1928,1, ,9,1,0,1,1,1,0,1,1,0,0,0,0, ,0,1,9,1,1
034610,3,1, , ,1,1,1,2,2,1,1,1,3, ,1, ,1, ,1, ,1, ,3,2,4,2,2,1,2,1,2,1,2,1,1,2,1,1,1,1,3,3,2,3,1,2,2,3,3,2,2,2,2, ,1,2,2,2,3,11, ,3,6,2,5,1, , , , , , , , ,2,3, , ,2, ,2,3,5,3,3,1,1, ,1,1, ,2,99999,99,0,1, ,9,1,1,1,0,1,1,0,0,0,0,0,0, ,0,0,9,3,1
028722,1,1, , ,1,1,2,3,2,3,2,2, , ,3, ,3, ,3, ,3, ,3,2,2,2,2,2,2,2,2,1,2,2,1,2,3,9,3,2,1,2,2,2,4,4,3,3,2,2,2,2,2, ,1,2,3,3,3,1, ,7,3,8,2,9,10,1,4,5, , , , ,2,3, , ,2, ,1,1,6,1,1,3, ,1,4, ,2, ,60611,8,1958,1, ,7,1,1,1,1,1,0,1,1,1,1,0,0, ,0,2,4,1,1
028737,3,1, , ,1,1,1,3,3,1,2,2, , ,9, ,9, ,9, ,9, ,4,3, ,2,1,3,1,3,1,2,1,2,2,2,1,2,1,2,2,3,2,3,9,3,2,2,2,1,1,1,1,1,9,1,9,3,3,6, ,3,5,1,4,7,8,2,11,10,6, , , ,2,3, , ,2, ,1,4,6,1,9,1,4, ,3,9, , ,62205,8,1955,2, ,7,1,1,1,1,1,1,1,1,0,1,1,0, ,0,2,4,9,2
031971,3,1, , ,1,1,2,2,2,1,2,9, , ,9, ,9, ,1, ,1, ,2,2,4,1,3,2,2,3,2,2,2,2,2,2,2,9,1,1,1,3,2,3,2,9,2,4,3,4,4,1,2, ,1,1,3,4,2,5, ,7,5,1,6,11, , , , , , , , ,2,3, , ,2, ,3,2,3,9,2,3, ,3,1,1, ,1,60552,11,1940,1, ,1,1,0,0,0,1,1,1,0,0,0,1,0, ,0,1,1,2,1
033468,3,1, , ,1,1,2,2,2,1,3,1,7, ,1, ,1, ,1, ,1, ,3,1, ,2,2,2,1,3,2,1,2,1,1,2,2,9,1,2,2,3,2,2,2,2,2,4,3,4,2,1,1,1,1,1,3,3,3,6, ,11,7,5,4,1, , , , , , , , ,2,3, , ,1,3,2,2,4,3,3,4, , ,4, ,1,2,62546,2,1985,1, ,4,1,0,0,1,1,0,1,0,0,0,1,0, ,0,4,2,3,1
034905,3,1, , ,1,1,1,2,2,2,3,1,10, ,9, ,9, ,9, ,9, ,2,3, ,2,2,1,1,1,2,1,2,1,2,1, ,1,1,1,1,4,1,4,4,4,4,4,4,4,4,9,2, ,1,1,3,2,3,1, ,7,6,4,1, , , , , , , , , ,9,2,1, ,1,2,3,3,5,3,3,3, ,4,3,1, ,2,60442,9,1952,1, ,1,1,0,0,1,0,1,1,0,0,0,0,0, ,0,2,1,3,1
028404,3,1, , ,1,1,2,2,2,1,3,1,7, ,9, ,1, ,1, ,1, ,2,3, ,2,2,2,2,3,1,1,2,2,2,1, ,3,1,1,1,4,1,1,3,4,3,4,4,4,4,1,1,1,9,1,3,3,3,6, ,7,4,5,11,1,6,8,10, , , , , ,2,3, , ,2, ,3,1,2,2,3,3, ,1,4, ,1,2,99999,11,1941,1, ,3,1,0,0,1,1,1,1,1,0,1,1,0, ,0,1,1,3,1
028906,3,1, , ,1,1,1,2,2,1,2,1,1, ,1, ,1, ,1, ,1, ,2,2,1,1,1,2,1,1,1,1,2,1,2,2,1,2,1,2,1,4,1,1,4,1,1,2,2,4,4,1,1,1,1,1,4,4,4,88,ROCKFORD,4,6,7,9,1, , , , , , , , ,9,9, , ,2, ,2,1,5,3,3,3, ,1,1,1, ,2,61103,13,1929,1, ,4,1,0,0,1,0,1,1,0,1,0,0,0, ,0,1,2,3,1
030570,3,1, , ,1,1,1,1,2,2,3,3, , ,1, ,3, ,3, ,3, ,2,2,3,2,1,2,1,2,1,2,1,1,1,2,1,4,1,1,1,4,1,2,4,3,4,4,4,3,2,1,1,1,1,8,2,2,3,99, ,11,5,1, , , , , , , , , , ,2,3, , ,2, ,3,1,2,2,3,3, ,3,1,1, ,2,60901,8,1958,1, ,4,1,0,0,0,1,0,0,0,0,0,1,0, ,0,2,2,3,1
034027,3,1, , ,1,1,2,3,2,1,2,3, , ,1, ,1, ,2, ,1, ,2,1, ,1,1,1,2,1,2,2,2,1,2,2,1,2,2,3,2,3,2,2,2,2,2,3,3,3,3,1,2, ,1,9,3,3,2,5, ,7,9,5,1,8,6,10,4, , , , , ,2,3, , ,2, ,2,1,4,2,1,3, ,2,4, ,1,2,61252,12,1937,1, ,1,1,0,0,1,1,1,1,1,1,1,0,0, ,0,1,1,1,1
033250,2,1, , ,1,1,1,1,1,1,2,3, , ,3, ,1, ,3, ,3, ,2,1, ,2,2,2,2,2,2,2,2,2,2,2,2,4,2,3,4,2,1,3,4,3,3,4,3,4,3,1,1,1,1,1,3,4,2,2, ,3,1,10,4,5,7,11,8,6,2, , , ,2,3, , ,2, ,2,1,2,1,1,1,4, ,3,1, ,2,60302,1,1994,2, ,9,1,1,1,1,1,1,1,1,0,1,1,0, ,0,4,9,1,2
031455,2,1, , ,1,1,1,2,2,2,3,2, , ,9, ,9, ,9, ,9, ,1,2,4,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,4,1,4,4,4,4,4,4,4,4,2,1,1,1,1,3,3,3,1, ,8,7,11,1,4,2,10, , , , , , ,1,2,1, ,2, ,1,1,3,1,1,4, , ,5, ,3, ,60707,5,1970,1, ,1,1,1,0,1,0,0,1,1,0,1,1,0, ,0,3,1,1,1
032397,2,1, , ,1,1,2,1,1,1,2,3, , ,9, ,9, ,9, ,9, ,3,2,3,2,1,2,2,2,2,2,2,1,2,2,2,2,1,2,3,3,1,3,2,1,1,3,2,2,2,2,2, ,2,2,2,2,3,4, ,7,2,11,1,10,3, , , , , , , ,2,3, , ,2, ,2,1,5,1,1,1,1, ,4, ,1,1,60543,2,1985,1, ,9,1,1,1,0,0,0,1,0,0,1,1,0, ,0,4,9,1,1
027178,2,1, , ,1,1,2,2,2,2,3,2, , ,3, ,3, ,3, ,9, ,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,4,2,3,3,4,3,4,3,2,1,2,2,2, ,1,2,2,2,2,1, ,11,7,4,1,6,10,5, , , , , , ,2,1, , ,2, ,1,1,4,2,1,4, , ,4, ,1,2,60612,2,1986,2, ,2,1,0,0,1,1,1,1,0,0,1,1,0, ,0,4,1,1,2
031873,2,1, , ,1,1,1,2,2,2,2,9, , ,3, ,3, ,3, ,3, ,2,1, ,2,2,1,1,2,2,1,2,2,1,2,1,2,2,1,1,4,2,1,4,3,3,4,3,4,4,2,2, ,1,2,4,3,3,88,DUPAGE COUNTY,1,3,8,2, , , , , , , , , ,1,3, , ,2, ,1,3,2,3,1,4, , ,4, ,1,2,60187,10,1946,2, ,3,1,1,1,0,0,0,0,1,0,0,0,0, ,0,1,1,1,2
032876,2,1, , ,1,1,2,3,2,1,2,2, , ,3, ,3, ,3, ,3, ,1,2,1,2,2,2,2,2,2,2,2,2,3,2,2,1,2,4,1,1,1,1,4,4,3,4,4,4,3,9,1,1,9,9,9,3,4,1, ,1,2,10,6, , , , , , , , , ,2,1, , ,2, ,3,3,3,3,1,4, , ,1,1, ,2,60188,10,1948,2, ,1,1,1,0,0,0,1,0,0,0,1,0,0, ,0,2,1,1,2
029161,2,1, , ,1,1,2,2,2,2,5,2, , ,3, ,3, ,3, ,3, ,2,2,2,2,2,2,2,2,2,2,2,1,1,1, ,2,1,1,1,2,1,4,4,4,3,4,2,4,4,2,1,1,1,1,2,2,2,5, ,10,1,5,8,7,88, , , , , , ,WGN,2,3, , ,2, ,1,1,5,1,1,3, ,3,5, ,1,2,60621,99,0,2, ,1,1,0,0,0,1,0,1,1,0,1,0,1,WGN,0,0,1,1,2
031575,2,1, , ,1,1,2,1,2,1,1,2, , ,3, ,3, ,3, ,3, ,2,1, ,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,4,1,4,3,3,2,4,3,4,3,2,1,1,2,2,4,4,3,2, ,3,2,7,1,5,8,11,10,9, , , , ,2,3, , ,2, ,1,1,6,1,1,2,1, ,5, ,1,2,60010,4,1975,1, ,7,1,1,1,0,1,0,1,1,1,1,1,0, ,0,3,4,1,1
033504,2,1, , ,1,1,1,2,2,2,1,1,2, ,1, ,1, ,1, ,1, ,2,2,4,2,1,2,1,1,2,1,2,2,2,2,2,3,1,1,1,4,2,3,2,4,3,3,3,3,4,1,1,1,1,1,4,4,1,2, ,1,2,11,6,9,4,8, , , , , , ,2,2,1, ,2, ,2,3,5,3,3,1,1, ,2,1, ,2,60091,1,1990,1, ,7,1,1,0,1,0,1,0,1,1,0,1,0, ,0,4,4,3,1
034424,2,1, , ,1,1,1,1,3,1,2,1,5, ,3, ,3, ,1, ,3, ,3,1, ,2,2,2,2,2,2,2,1,1,1,2,1,4,2,2,4,1,2,1,1,2,2,3,2,2,2,2,1,1,1,2,4,4,4,2, ,3,8,2,1, , , , , , , , , ,2,3, , ,2, ,1,1,5,2,2,3, ,1,4, ,3, ,60564,9,1952,1, ,5,1,1,1,0,0,0,0,1,0,0,0,0, ,0,2,2,2,1
030007,3,1, , ,1,1,2,2,2,3,3,9, , ,3, ,3, ,3, ,3, ,3,2,4,2,2,2,2,2,2,2,2,2,1,2,1,4,1,1,2,4,1,2,1,1,4,4,3,3,2,2,1,2,1,2,2,2,2,6, ,6,1,88, , , , , , , , , ,CHICAGO SUN TIMES,1,2,1, ,1,4,2,2,3,1,1,2,1, ,3,2, , ,60586,10,1946,1, ,2,1,0,0,0,0,1,0,0,0,0,0,1,CHICAGO SUN TIMES,0,1,1,1,1
031104,3,1, , ,1,1,2,1,2,1,3,2, , ,3, ,9, ,3, ,3, ,4,1, ,2,1,1,1,2,2,2,2,1,1,2,3,4,2,2,2,2,3,3,3,3,3,3,2,3,2,9,9, ,2,2,2,2,3,6, ,5,10,8,1,4,7,3, , , , , , ,2,3, , ,2, ,1,3,6,1,1,1,3, ,3,1, ,2,61603,8,1954,2, ,4,1,0,1,1,1,0,1,1,0,1,0,0, ,0,2,2,1,2
034408,3,1, , ,1,1,1,2,2,1,2,2, , ,3, ,3, ,3, ,3, ,3,2,2,1,2,1,1,2,2,2,1,1,1,2,1,2,1,2,2,3,2,3,3,3,2,3,2,3,3,1,2, ,1,1,2,2,3,6, ,1,11,7,5, , , , , , , , , ,2,3, , ,2, ,2,2,2,1,1,3, ,1,5, ,1,1,61771,10,1945,1, ,2,1,0,0,0,1,0,1,0,0,0,1,0, ,0,1,1,1,1
029415,2,1, , ,1,1,2,2,3,3,3,2, , ,9, ,9, ,1, ,9, ,2,2,4,1,1,2,1,3,3,2,2,1,2,3, ,1,3,1,9,9,9,1,1,1,4,1,2,1,2,2,2, ,2,2,3,3,3,5, ,5,3,8,6,2,7,1,11, , , , , ,2,1, , ,9, ,2,3,7,1,1,4, , ,1,2, , ,99999,99,0,7, ,9,1,1,1,0,1,1,1,1,0,0,1,0, ,0,0,9,1,7
031840,2,1, , ,1,1,2,1,2,1,2,2, , ,3, ,3, ,3, ,3, ,2,2,1,2,2,2,1,2,2,2,2,2,1,2,1,9,3,1,1,1,1,1,3,3,1,4,1,3,2,9,1,1,1,1,2,4,4,88,GLENWOOD,2,1,6,7,5,11, , , , , , , ,2,9, , ,2, ,2,1,5,9,1,3, ,3,4, ,1,2,99999,99,0,2, ,9,1,1,0,0,1,1,1,0,0,0,1,0, ,0,0,9,1,2
032937,2,1, , ,1,1,1,1,1,1,2,3, , ,9, ,9, ,9, ,9, ,3,2,9,2,3,2,2,2,3,3,2,1,1,2,2,2,2,4,4,9,3,9,2,2,2,3,2,2,2,2,2, ,1,8,3,3,4,1, ,5,9,8,3,2,6,7,11,10,1, , , ,2,3, , ,2, ,2,1,6,2,1,1,1, ,3,2, , ,60555,6,1964,1, ,7,1,1,1,0,1,1,1,1,1,1,1,0, ,0,2,4,1,1
033841,3,1, , ,1,1,2,1,1,1,2,1,5, ,3, ,3, ,3, ,3, ,1,1, ,2,2,2,2,2,2,2,2,2,1,1, ,2,1,2,3,2,2,2,1,2,1,2,2,1,1,2,2, ,2,2,4,4,4,1, ,1,2,3,4,7, , , , , , , , ,2,3, , ,2, ,2,1,5,1,1,3, ,2,1,1, ,2,60098,9,1951,1, ,4,1,1,1,1,0,0,1,0,0,0,0,0, ,0,2,2,1,1
034688,3,1, , ,1,1,1,2,2,1,3,1,7, ,1, ,2, ,1, ,1, ,3,1, ,2,2,1,2,3,2,2,2,1,2,1, ,4,1,1,1,3,1,9,2,2,2,4,4,4,4,1,1,2,2,1,3,3,3,9, ,5,2,7,4,8,1,11,10,6, , , , ,2,3, , ,2, ,3,2,6,3,3,2,3, ,1,1, ,2,62234,10,1945,1, ,4,1,1,0,1,1,1,1,1,0,1,1,0, ,0,1,2,3,1
029594,2,1, , ,1,1,1,2,2,2,4,1,1, ,1, ,1, ,1, ,1, ,2,2,4,2,1,2,1,2,2,1,2,2,1,2,2,3,1,1,1,4,1,4,4,4,3,4,4,4,3,1,1,1,2,1,3,3,2,1, ,2,10,11,6,3,4,1,8,5,7, , , ,2,2,1, ,1,3,2,1,5,3,3,1,1, ,4, ,1,2,60085,5,1972,6,MIXED,9,1,1,1,1,1,1,1,1,0,1,1,0, ,0,3,9,3,3
030732,2,1, , ,1,1,2,2,2,1,1,1,1, ,1, ,1, ,1, ,3, ,2,2,2,2,1,2,1,3,2,1,2,1,2,2,1,1,1,1,2,2,1,9,1,4,2,4,9,4,2,2,1,1,1,2,4,4,2,2, ,3,2,7,8,1,6,4,10,5, , , , ,2,3, , ,1,1,2,2,5,3,3,3, ,9,1,1, ,2,60487,13,1929,1, ,9,1,1,1,1,1,1,1,1,0,1,0,0, ,0,1,9,3,1
033378,2,1, , ,1,1,2,2,2,1,1,3, , ,3, ,3, ,1, ,3, ,5,2,4,2,2,2,2,2,2,2,2,3,2,2,2,4,1,1,1,4,1,1,1,3,2,4,4,4,4,9,2, ,9,2,4,3,3,88,OUTSIDE CHICAGO,1,3,4,2,8,11, , , , , , , ,2,9, , ,2, ,1,1,6,1,9,1,1, ,5, ,3, ,60521,7,1959,1, ,9,1,1,1,1,0,0,0,1,0,0,1,0, ,0,2,9,9,1
028755,3,1, , ,1,1,1,2,2,2,4,1,10, ,1, ,1, ,1, ,1, ,2,2,4,1,1,1,1,1,1,1,2,2,1,2,2,2,1,1,3,3,3,3,2,2,2,4,4,4,4,1,1,2,2,1,3,4,3,8, ,9,1,6,5,4,2, , , , , , , ,2,2,1, ,1,3,2,2,6,3,3,1,1, ,1,1, ,2,99999,8,1958,1, ,9,1,1,0,1,1,1,0,0,1,0,0,0, ,0,2,9,3,1
